Unnamed: 0,Crop,Temperature,Humidity,Rainfall,Label_N_binned,Label_P_binned,Label_K_binned
1347,watermelon,26.81530456,87.65694462,55.74073582,2,0,3
1348,watermelon,25.15623099,80.27525115,55.49541453,3,1,3
1349,watermelon,25.2801372,83.15393658,49.29456609,3,0,3
1350,watermelon,26.22005978,80.90127035,49.08553937,3,0,3
1351,watermelon,24.92093261,80.61750795,50.55710813,3,0,2
1352,watermelon,26.21667586,81.01009354,54.65423596,3,0,2
1353,watermelon,26.81383586,87.21986949,51.70497792,2,0,3
1354,watermelon,24.31334971,87.47409052,48.11248366,2,0,3
1355,watermelon,24.29105004,88.04541346,51.26046418,3,1,2
1356,watermelon,24.42998931,86.33904774,48.58241822,3,0,3
1357,watermelon,25.66576039,88.6984228,54.22722466,3,0,2
1358,watermelon,25.07803672,83.46230461,56.39962921,3,0,3
1359,watermelon,24.88910524,85.87059083,51.70699144,2,0,3
1360,watermelon,25.42900869,82.91481799,56.34144589,3,0,3
1361,watermelon,24.37118217,87.1269128,44.63907691,3,0,3
1362,watermelon,26.4930645,88.59143088,46.06382209,3,0,3
1363,watermelon,25.83202912,89.00481725,45.24690619,3,0,3
1364,watermelon,24.41592661,89.39655519,40.32161859,3,0,2
1365,watermelon,24.37190239,81.2514818,44.20899581,2,0,3
1366,watermelon,24.24782473,83.03687902,54.7657624,3,0,2
1367,watermelon,24.64458469,85.49938185,48.31219031,3,0,2
1368,watermelon,24.89681131,86.10782926,53.14626213,3,0,3
1369,watermelon,25.41864024,81.12122989,49.52320689,3,0,2
1370,watermelon,26.26028739,86.14585891,58.97878791,3,0,3
1371,watermelon,24.90123934,87.20772913,46.59207341,3,1,3
1372,watermelon,24.84740848,89.20454622,59.67927244,3,0,3
1373,watermelon,26.98212846,86.70068316,42.91292205,3,0,2
1374,watermelon,26.90435747,86.25426228,59.75980023,2,0,2
1375,watermelon,25.86475496,86.67468041,41.16554802,3,0,2
1376,watermelon,26.70607759,81.14149505,51.51033554,3,0,2
1377,watermelon,26.44019475,80.91934337,47.81847573,2,0,3
1378,watermelon,26.283443,84.42478917,50.78669728,3,0,3
1379,watermelon,26.84366082,83.85039964,40.228644,3,0,3
1380,watermelon,26.03967219,83.9862443,43.87712348,3,1,3
1381,watermelon,24.92994759,85.00802358,48.75859458,2,0,3
1382,watermelon,25.50736962,84.24340241,44.2068997,3,0,3
1383,watermelon,25.4438391,87.9392312,57.51549686,3,0,3
1384,watermelon,26.12588914,86.5507939,40.71210074,3,0,2
1385,watermelon,25.10474753,87.5267616,59.26519444,3,0,3
1386,watermelon,26.27520631,86.63249555,54.38748495,3,0,2
1387,watermelon,26.27061608,83.09194521,46.76837499,3,0,3
1388,watermelon,26.73690828,87.82430156,47.46447019,3,0,3
1389,watermelon,25.04746944,85.5667282,56.72496677,3,0,3
1390,watermelon,24.69368934,85.56967628,48.99390828,3,0,3
1391,watermelon,24.54356968,84.60808277,42.00660251,3,0,3
1392,watermelon,25.89762315,81.96664832,54.49960057,2,0,3
1393,watermelon,26.6333118,84.31756844,56.31866159,3,0,3
1394,watermelon,25.35794749,80.45846265,47.72078245,3,1,3
1395,watermelon,25.28784623,89.63667876,58.28697664,3,0,2
1396,watermelon,26.63838589,84.69546874,48.32428609,3,0,2
1397,watermelon,25.3310446,84.30533791,41.53218699,3,0,3
1398,watermelon,26.89750174,83.89241484,43.97193745,2,0,3
1399,watermelon,26.98603693,89.4138489,58.54876687,3,0,2
1400,muskmelon,27.57826922,94.11878202,28.08253201,3,0,3
1401,muskmelon,27.82054812,93.03555162,26.32405487,3,0,2
1402,muskmelon,29.09910406,94.22237826,22.52497327,3,0,3
1403,muskmelon,28.04943594,90.83130708,20.76223014,3,0,3
1404,muskmelon,29.91690582,94.55695552,28.16057247,3,0,2
1405,muskmelon,29.86895762,93.25103208,26.26243014,2,0,3
1406,muskmelon,29.17220859,92.21405224,21.30290472,3,0,3
1407,muskmelon,29.24908541,90.06998135,25.93496537,3,1,3
1408,muskmelon,27.76317235,90.35567642,25.21609113,3,0,3
1409,muskmelon,28.82629037,94.26765349,26.23838511,3,0,3
1410,muskmelon,28.52379742,92.09688432,29.86681385,2,1,2
1411,muskmelon,29.06785065,90.97685539,29.1194739,3,0,3
1412,muskmelon,29.08417927,90.73891887,25.33014238,2,0,2
1413,muskmelon,28.47090661,94.79453182,21.08484101,2,0,3
1414,muskmelon,28.27973674,90.38971208,21.58992507,3,0,2
1415,muskmelon,28.47212559,91.21322065,20.88620369,3,0,3
1416,muskmelon,29.68846716,94.30111601,26.83924845,3,0,3
1417,muskmelon,27.02415146,91.66737633,21.26034986,3,0,3
1418,muskmelon,29.09588297,94.16748386,26.70581328,2,0,2
1419,muskmelon,29.69238699,92.58862544,29.1102594,3,0,2
1420,muskmelon,28.20619412,92.86798698,28.78654515,3,0,3
1421,muskmelon,29.05248036,93.92217834,23.66620626,3,0,3
1422,muskmelon,29.57240298,93.61870344,27.56918621,3,0,2
1423,muskmelon,29.10968327,92.43510994,27.95602304,3,0,2
1424,muskmelon,28.20480805,92.91440379,20.36001144,3,0,3
1425,muskmelon,29.11858526,92.12543021,24.52020164,3,0,3
1426,muskmelon,29.62800691,90.10051615,23.69586761,3,0,3
1427,muskmelon,29.81196601,90.36881284,22.68766503,3,0,3
1428,muskmelon,27.72338349,90.93897939,22.81863447,3,0,3
1429,muskmelon,29.26092798,92.92367701,28.70627683,3,0,3
1430,muskmelon,29.72791119,94.29753295,26.52364146,3,0,2
1431,muskmelon,28.91105641,90.78413842,23.44398467,3,0,3
1432,muskmelon,28.96361426,93.88482153,23.56130173,3,0,3
1433,muskmelon,28.59052369,91.33617236,29.44008034,3,0,3
1434,muskmelon,27.33897716,90.69759008,28.69113835,3,0,3
1435,muskmelon,29.90415889,90.75284363,25.37828397,3,0,3
1436,muskmelon,27.42711692,90.02696201,21.7508774,3,0,2
1437,muskmelon,29.55657523,90.70937262,28.36535596,3,0,2
1438,muskmelon,29.84070774,93.76312893,23.28207838,3,0,2
1439,muskmelon,28.53545677,91.72742702,25.1290048,3,0,2
1440,muskmelon,27.11535046,94.86907886,26.51924782,2,0,3
1441,muskmelon,27.84492803,91.60666594,26.47844429,3,0,3
1442,muskmelon,29.03157242,91.82172592,24.93861254,3,0,2
1443,muskmelon,27.82424457,90.56698742,21.19014526,3,0,2
1444,muskmelon,27.72653142,92.00687531,20.21126747,3,0,3
1445,muskmelon,28.69708334,94.30759855,22.21807088,3,0,3
1446,muskmelon,29.73019662,90.97015715,20.49035619,3,0,3
1447,muskmelon,29.54097171,92.91778307,21.9653077,2,0,3
1448,muskmelon,28.80311922,91.78336933,25.16359891,3,0,3
1449,muskmelon,27.29035669,90.53330091,23.49535234,3,0,3
1450,muskmelon,27.46583649,94.87679041,27.27899847,3,0,2
1451,muskmelon,29.49401389,94.72981338,26.30820876,3,0,2
1452,muskmelon,27.79161808,92.51054946,26.85422624,3,0,2
1453,muskmelon,29.12533739,91.52291141,21.90440445,3,0,2
1454,muskmelon,27.93114233,93.56161439,20.66127836,3,0,2
1455,muskmelon,29.45771748,92.12534736,20.76212031,3,0,2
1456,muskmelon,27.96872279,92.17444796,28.94766949,3,0,2
1457,muskmelon,29.48882958,91.07574233,26.01909355,3,0,3
1458,muskmelon,29.47156259,90.77069618,28.75226067,3,0,2
1459,muskmelon,27.0767265,90.14362622,24.4514648,3,0,2
1460,muskmelon,27.30008597,90.80015308,25.09484511,3,0,2
1461,muskmelon,29.82729394,90.79007335,22.84203589,3,0,2
1462,muskmelon,29.93061247,93.22980899,24.34814338,3,0,3
1463,muskmelon,29.94349168,93.90741192,20.39020503,2,1,3
1464,muskmelon,28.03306461,91.47355778,21.17924769,3,0,2
1465,muskmelon,29.8843055,94.0371147,21.0000988,3,0,3
1466,muskmelon,27.7058373,92.91185695,22.06207161,3,0,3
1467,muskmelon,29.78714005,94.65343534,27.8659442,3,0,2
1468,muskmelon,28.57819995,92.86597437,27.5987178,3,0,2
1469,muskmelon,29.48069921,90.33698678,26.0365768,3,1,3
1470,muskmelon,27.51492243,94.96218673,21.01796432,3,0,3
1471,muskmelon,28.05457761,94.81637388,21.84869328,3,0,3
1472,muskmelon,29.03167341,93.12603235,24.15591199,3,0,2
1473,muskmelon,28.5854649,91.89216849,26.88372572,3,0,3
1474,muskmelon,27.08808014,93.42402083,25.32159689,2,0,2
1475,muskmelon,27.99611732,90.84660317,21.61893763,3,0,3
1476,muskmelon,27.87317436,91.14849627,24.05207925,2,0,3
1477,muskmelon,28.96586565,90.71832938,22.25838137,3,0,2
1478,muskmelon,28.87726019,92.48839665,24.44267592,3,1,2
1479,muskmelon,29.17052093,94.19790371,22.06994464,3,0,3
1480,muskmelon,29.34033587,90.01506395,21.44532907,2,0,3
1481,muskmelon,29.07265321,91.91533173,28.83568362,3,0,2
1482,muskmelon,28.68275966,92.50969311,29.11187663,3,0,3
1483,muskmelon,28.92705913,91.39356832,23.20076686,2,0,3
1484,muskmelon,27.99901833,91.64193051,23.28618248,3,0,3
1485,muskmelon,27.59350075,91.79742953,24.84266123,3,0,3
1486,muskmelon,29.87331077,90.60932469,24.69720481,3,0,2
1487,muskmelon,28.55852465,90.45773041,27.26588346,3,0,3
1488,muskmelon,29.19378695,91.46241065,26.48240255,3,1,3
1489,muskmelon,27.98780984,92.78226196,27.14509034,3,0,2
1490,muskmelon,28.05380704,91.81758779,20.76582087,2,0,3
1491,muskmelon,27.3506296,94.2911951,27.21244021,3,0,3
1492,muskmelon,29.34081108,94.5513539,28.22908103,3,0,3
1493,muskmelon,28.61475136,94.22253035,28.98574189,3,0,2
1494,muskmelon,27.04863538,91.34685096,25.08146686,3,0,3
1495,muskmelon,29.5275305,94.57459443,21.13545688,3,0,3
1496,muskmelon,28.50416396,93.46806467,24.20007242,2,0,2
1497,muskmelon,28.89578588,94.78993038,23.0362503,3,0,3
1498,muskmelon,27.04927452,91.3821731,23.65747461,3,0,3
1499,muskmelon,28.96017885,91.69532178,24.7458198,3,0,3
1500,apple,22.75088787,90.69489172,110.4317855,1,3,3
1501,apple,23.8494014,94.34814995,114.0512495,0,3,3
1502,apple,22.60800988,94.58900601,116.0396587,0,3,3
1503,apple,21.18667419,91.13435689,122.233323,0,3,3
1504,apple,23.41044706,91.69913296,116.0777931,0,3,3
1505,apple,22.86006627,93.12859895,117.7296726,1,3,3
1506,apple,22.48403042,93.40819246,105.5473627,1,3,3
1507,apple,22.02775403,92.96129462,121.1349176,0,3,3
1508,apple,21.91191314,91.68748063,117.0761277,1,3,3
1509,apple,23.71059131,93.27392415,112.6676589,0,3,3
1510,apple,21.37784654,92.72043743,106.1417017,1,3,3
1511,apple,22.84852833,94.32130209,123.5977843,1,3,3
1512,apple,23.1094265,92.79630809,108.183792,0,3,3
1513,apple,23.25230817,94.54128292,105.3558408,0,3,3
1514,apple,23.67287749,90.4935574,104.2298028,0,3,3
1515,apple,23.76881552,90.59810302,102.2648546,1,3,3
1516,apple,23.34386401,91.47684705,104.4267991,1,3,3
1517,apple,22.63946441,90.18451645,108.3405879,2,3,3
1518,apple,22.45696744,94.76285385,114.8407725,1,3,3
1519,apple,22.96388477,93.58065995,104.6472986,0,3,3
1520,apple,21.07273439,93.56585985,107.8737015,1,3,3
1521,apple,22.44075021,92.70785115,121.4977331,1,3,3
1522,apple,22.71271308,90.45261746,109.8852597,0,3,3
1523,apple,21.70416965,93.44006288,115.1781396,1,3,3
1524,apple,22.43324518,92.48667725,119.1025189,1,3,3
1525,apple,21.25941052,92.84416234,109.0658471,1,3,3
1526,apple,22.9215706,94.89613443,105.6941544,0,3,3
1527,apple,22.81212536,91.51861705,107.855225,1,3,3
1528,apple,21.12152071,90.6878768,102.8017203,0,3,3
1529,apple,21.11478672,90.31528693,104.5086618,0,3,3
1530,apple,23.59997268,90.97597665,107.1728191,2,3,3
1531,apple,23.12652652,94.71203306,108.6211833,0,3,3
1532,apple,22.98458907,93.3204487,122.1952483,0,3,3
1533,apple,22.12659387,90.97818277,104.5412275,0,3,3
1534,apple,22.53779727,91.48135786,101.8474768,1,3,3
1535,apple,22.49095104,91.70292746,124.3915101,1,3,3
1536,apple,22.35548159,94.47811755,116.7366261,0,3,3
1537,apple,22.20700989,93.50574163,120.1593771,0,3,3
1538,apple,22.44516988,94.73763514,107.1843273,1,3,3
1539,apple,22.76643029,92.12438519,120.4359949,1,3,3
1540,apple,22.19109412,90.02575116,112.3126628,1,3,3
1541,apple,23.6119202,91.70293849,123.5900822,1,3,3
1542,apple,23.86087054,94.92048112,105.0241329,1,3,3
1543,apple,21.42177231,92.62665309,102.8045658,0,3,3
1544,apple,22.36629253,90.78572467,124.9831618,0,3,3
1545,apple,23.99686172,91.61001707,117.6102915,0,3,3
1546,apple,21.80129837,92.73446667,120.0586671,1,3,3
1547,apple,23.80436344,92.80441624,100.6192543,1,3,3
1548,apple,23.71475278,91.53331177,121.8961665,0,3,3
1549,apple,23.34467359,90.37981478,112.8954016,0,3,3
1550,apple,22.31253665,90.03577124,113.0688155,0,3,3
1551,apple,23.50201428,92.21083961,107.9868949,0,3,3
1552,apple,23.46260321,91.45665004,111.7763395,1,3,3
1553,apple,23.06204373,92.39544055,114.7399101,1,3,3
1554,apple,22.47420512,91.22759742,124.2179699,0,3,3
1555,apple,22.69780133,92.82223419,105.0508234,0,3,3
1556,apple,23.66682067,93.90191078,105.4004751,1,3,3
1557,apple,22.50050273,92.45878335,100.9343903,1,3,3
1558,apple,23.83053666,90.84422164,109.5966791,1,3,3
1559,apple,23.64142354,93.74461474,116.6912176,1,3,3
1560,apple,21.41363812,92.99124545,118.3979065,1,3,3
1561,apple,22.85267372,94.5764581,117.5314026,2,3,3
1562,apple,22.98208095,93.84505029,109.5852253,0,3,3
1563,apple,21.19909519,90.80819418,103.6838922,1,3,3
1564,apple,23.87192332,90.49939035,103.0548094,0,3,3
1565,apple,21.0365275,94.33919546,114.7412734,1,3,3
1566,apple,22.61711614,93.51978375,116.9256766,0,3,3
1567,apple,21.45278675,90.74531921,116.7036582,1,3,3
1568,apple,22.81227579,92.12992101,109.3383552,1,3,3
1569,apple,21.98141856,91.12719303,115.4789148,0,3,3
1570,apple,22.52709326,92.54780429,115.3830068,0,3,3
1571,apple,22.35628673,91.92360477,107.7697413,0,3,3
1572,apple,21.19852186,92.15595143,105.8554351,0,3,3
1573,apple,23.8812458,93.45067555,104.9116663,0,3,3
1574,apple,22.78234161,94.36803516,122.1449949,0,3,3
1575,apple,22.19055385,92.43764169,121.6622761,1,3,3
1576,apple,22.91430043,90.70475565,118.6044645,1,3,3
1577,apple,23.08950736,90.22507299,108.2166601,1,3,3
1578,apple,21.72484506,92.83975602,121.6961761,0,3,3
1579,apple,22.44307715,91.59234006,102.5565807,0,3,3
1580,apple,21.1316077,91.95769858,122.5391946,1,3,3
1581,apple,22.71750705,92.25479855,107.0289866,2,3,3
1582,apple,23.75033085,92.88160462,117.6602827,0,3,3
1583,apple,23.76121837,93.661643,100.825956,2,3,3
1584,apple,22.13450646,94.67695747,112.9203223,1,3,3
1585,apple,21.17089176,90.23730166,123.6495149,1,3,3
1586,apple,22.36238282,91.15761594,118.6832725,0,3,3
1587,apple,22.77856513,92.70124029,113.7759219,0,3,3
1588,apple,21.22503442,90.09877774,113.9760462,0,3,3
1589,apple,23.15791104,90.34396882,110.712841,1,3,3
1590,apple,22.42776057,93.91722423,102.7230739,1,3,3
1591,apple,23.64082979,90.95257927,116.7431319,1,3,3
1592,apple,22.29423493,90.69033986,122.7418744,1,3,3
1593,apple,23.35225078,90.90054697,113.0381382,0,3,3
1594,apple,22.03911546,94.58075845,110.9804014,1,3,3
1595,apple,23.80593812,92.48879468,119.6335548,2,3,3
1596,apple,22.31944084,90.85174383,100.1173443,1,3,3
1597,apple,22.14464104,93.82567435,120.6310784,1,3,3
1598,apple,23.65167552,94.50528753,115.3611268,1,3,3
1599,apple,22.16939473,90.27185592,124.4683112,0,3,3
1600,orange,15.78144173,92.51077745,119.035002,1,1,0
1601,orange,26.03097313,91.50819306,101.2847738,2,0,0
1602,orange,13.36050601,91.35608208,111.2266885,1,0,0
1603,orange,18.87957654,92.04304496,114.6659511,0,0,0
1604,orange,29.47741671,91.57802915,111.1727497,0,0,0
1605,orange,28.06903173,92.91487288,114.1339416,1,0,0
1606,orange,25.66901098,92.04670813,112.5424199,0,0,0
1607,orange,29.77149434,92.00719952,114.4161786,0,0,0
1608,orange,30.55472573,90.90343769,106.0711985,2,0,0
1609,orange,23.96147583,90.26408017,102.6958703,0,0,0
1610,orange,23.98289638,91.5473145,118.4901697,1,0,0
1611,orange,25.26052689,90.31153735,117.3695296,1,0,0
1612,orange,31.08368929,90.14362642,109.6894658,0,0,0
1613,orange,14.78003032,91.22062116,100.1961762,0,0,0
1614,orange,26.56608303,94.45239715,116.3796525,1,0,0
1615,orange,24.85903405,94.39000473,111.7803734,0,0,0
1616,orange,34.51465139,93.63812684,103.5684926,1,0,0
1617,orange,24.12188673,90.72351622,102.835632,1,0,0
1618,orange,23.85340379,90.10522549,103.923226,0,0,0
1619,orange,24.60297538,91.28408653,111.2948115,0,0,0
1620,orange,15.63211033,94.25966183,101.4705704,0,0,0
1621,orange,19.33516809,91.97978938,116.450422,0,0,0
1622,orange,28.2620488,91.98317355,105.2132259,0,0,0
1623,orange,22.67594476,93.36348717,110.3332655,0,0,0
1624,orange,21.03200078,92.9641969,110.6823944,1,0,0
1625,orange,33.23453301,91.06053924,115.7659902,1,0,0
1626,orange,22.30318989,92.15987039,117.3688104,1,1,0
1627,orange,11.50322938,94.8933184,115.5683776,0,0,0
1628,orange,14.34320488,94.35734702,110.2223123,0,0,0
1629,orange,33.1056981,93.48447453,119.1709113,0,0,0
1630,orange,30.49183837,90.4582865,113.3302105,1,0,0
1631,orange,30.25578031,92.03272799,116.7173125,1,0,0
1632,orange,12.22816189,90.26457428,108.4161706,0,0,0
1633,orange,10.01081312,90.22399223,119.3941064,0,0,0
1634,orange,22.79196751,90.60901895,116.5084074,0,0,0
1635,orange,20.18432263,90.65458473,116.8130969,0,0,0
1636,orange,30.72119881,94.01331956,106.8118019,0,0,0
1637,orange,24.35590861,92.39651663,119.6946577,0,0,0
1638,orange,21.21306973,91.35349216,112.9834361,0,0,0
1639,orange,10.78689755,91.38411917,117.5293447,0,0,0
1640,orange,11.89925671,91.34663797,103.5771468,0,1,0
1641,orange,22.56664172,93.37488907,109.8585753,0,0,0
1642,orange,18.86883219,93.24688124,119.3936976,1,0,0
1643,orange,17.34083741,93.04897191,112.7194284,1,0,0
1644,orange,34.90665289,92.87820148,102.1906333,2,0,0
1645,orange,24.53610067,91.90997228,115.9787989,2,0,0
1646,orange,13.8377282,91.74780462,107.9873218,1,0,0
1647,orange,22.3551049,93.52211892,101.5164589,0,0,0
1648,orange,34.74004942,93.12316972,100.1967854,0,0,0
1649,orange,11.54785707,94.14861001,108.8289171,0,0,0
1650,orange,23.13338811,91.94670335,104.4224145,1,0,0
1651,orange,29.98364695,94.55239717,115.3560318,0,0,0
1652,orange,20.87947369,90.93756231,102.4550786,0,0,0
1653,orange,17.24944623,91.13772765,112.5090516,0,0,0
1654,orange,15.83388699,91.68293851,109.7571416,1,0,0
1655,orange,23.01014302,91.11764246,112.6738296,0,0,0
1656,orange,16.39624284,92.18151927,102.944161,0,0,0
1657,orange,24.45132792,93.10527686,109.4711098,0,0,0
1658,orange,31.87859192,91.15248149,105.3437825,1,1,0
1659,orange,31.34920143,91.48247612,109.1549823,2,1,0
1660,orange,18.05142392,90.03969587,111.7793889,1,0,0
1661,orange,30.84835031,92.86773675,107.4142681,0,0,0
1662,orange,22.45616931,91.52781832,118.0069295,0,1,0
1663,orange,13.70319166,90.95589386,106.2944879,1,0,0
1664,orange,20.48954522,93.72485075,111.8391951,0,0,0
1665,orange,13.20844373,94.02769434,106.2696156,2,0,0
1666,orange,32.31944397,93.67804556,117.6236473,0,1,0
1667,orange,20.68185224,90.91510525,109.7513927,1,1,0
1668,orange,31.52675982,90.50621806,113.1169398,2,0,0
1669,orange,25.35467646,91.81183218,116.7555937,2,0,0
1670,orange,17.66545409,91.69865887,110.6857506,1,0,0
1671,orange,12.59093977,91.81668769,119.3916718,0,0,0
1672,orange,11.86631922,93.68394562,106.060149,0,0,0
1673,orange,11.03367937,92.22706805,112.7715925,0,0,0
1674,orange,25.2990432,94.96419851,117.9733424,0,0,0
1675,orange,32.23797837,90.15406807,104.7052254,1,0,0
1676,orange,17.68408797,94.35815354,108.0638166,0,0,0
1677,orange,10.2708877,90.19147747,106.6955204,2,0,0
1678,orange,17.22034507,94.78797376,108.0054343,1,0,0
1679,orange,19.667056,90.50096668,100.1737964,0,0,0
1680,orange,10.35609594,93.75652041,101.1456947,1,0,0
1681,orange,27.255435,91.71369387,101.139435,0,0,0
1682,orange,34.5917846,92.13229786,115.5650287,1,0,0
1683,orange,32.39523995,94.51768464,113.25373,1,1,0
1684,orange,10.16431299,91.22320999,106.362551,0,0,0
1685,orange,21.49118657,93.43949693,101.4819888,0,0,0
1686,orange,16.53460397,94.76759975,110.0447896,0,0,0
1687,orange,31.8520694,90.12220323,109.9455062,0,0,0
1688,orange,28.04799508,90.00621688,117.1311498,0,0,0
1689,orange,31.75048899,94.59551226,115.1989301,1,0,0
1690,orange,29.07412717,93.27189064,100.7896871,0,1,0
1691,orange,19.14381903,90.71037456,108.0230792,2,0,0
1692,orange,16.14820285,91.4448027,107.4287664,0,0,0
1693,orange,34.05296914,92.05811721,116.8020848,1,0,0
1694,orange,34.51423957,90.56151463,118.3271968,0,0,0
1695,orange,32.71748548,90.54608254,113.328978,1,1,0
1696,orange,25.16296632,92.54736032,114.3117197,0,0,0
1697,orange,27.68167318,94.47316879,113.9995146,0,0,0
1698,orange,21.35093384,90.9492967,107.0862095,2,0,0
1699,orange,11.69894639,93.25638873,103.2005992,1,0,0
1700,papaya,35.21462816,91.49725058,243.0745066,2,3,3
1701,papaya,42.39413392,90.79028064,88.46607497,2,1,2
1702,papaya,38.4191628,91.14220381,119.2653877,2,1,3
1703,papaya,35.33294932,92.11508608,235.6133585,2,2,3
1704,papaya,42.92325255,90.07600528,196.2408242,1,3,2
1705,papaya,33.83508569,92.85470152,203.4044028,2,3,2
1706,papaya,33.20258348,92.76437927,197.5282582,2,2,3
1707,papaya,23.48546973,93.71043692,191.7760562,1,2,2
1708,papaya,29.33710543,90.81781439,202.0572747,2,3,3
1709,papaya,40.21199348,94.50766912,186.6762324,2,2,2
1710,papaya,42.13473976,91.70445386,197.402901,2,2,2
1711,papaya,32.86316618,91.4618874,47.271547,2,1,3
1712,papaya,29.80744318,91.38048469,232.7046126,2,2,3
1713,papaya,31.56213762,93.0484859,63.62250788,2,2,2
1714,papaya,36.32268069,93.06134398,141.1736926,2,2,3
1715,papaya,37.13165026,94.60761797,172.4788062,2,2,3
1716,papaya,38.4418717,93.63739039,77.71566883,2,2,3
1717,papaya,32.66160599,90.78931681,78.85085502,2,2,3
1718,papaya,27.92765919,91.55594211,149.9107557,2,2,2
1719,papaya,39.01793345,91.48815629,105.8841531,2,2,3
1720,papaya,32.51247398,94.65904123,51.07048113,2,2,3
1721,papaya,38.72382798,91.72514851,62.62377075,2,2,2
1722,papaya,43.30204933,92.83405443,110.562229,2,2,3
1723,papaya,27.58548913,90.72526502,238.5008779,1,2,3
1724,papaya,40.78881819,92.90951393,132.7923586,1,1,2
1725,papaya,23.19451074,91.40301608,206.3999208,2,1,3
1726,papaya,32.68067385,92.61715632,248.8592986,1,3,3
1727,papaya,34.28879307,93.61082872,127.2509777,1,2,2
1728,papaya,39.30050027,94.16193416,120.9512466,2,2,3
1729,papaya,39.73149053,91.12220596,122.7628653,2,2,2
1730,papaya,39.23342464,91.25589286,64.4478499,2,2,3
1731,papaya,27.34734861,94.17756725,40.35153141,1,3,3
1732,papaya,40.76998685,92.09278584,209.8678411,2,2,2
1733,papaya,26.26559543,90.79668055,59.49373381,2,3,3
1734,papaya,28.12971499,93.3210737,117.8201907,1,2,3
1735,papaya,34.2804607,90.55561637,98.54047745,2,2,3
1736,papaya,33.7960155,93.00754254,182.026807,1,2,3
1737,papaya,31.53243779,90.87394933,207.0735119,2,2,3
1738,papaya,42.30495821,90.51431779,74.876786,2,2,3
1739,papaya,24.63676897,90.61964344,218.2299187,2,1,2
1740,papaya,28.28222883,91.37059792,179.2720807,2,1,2
1741,papaya,24.48620746,92.98254537,183.49095,2,1,3
1742,papaya,42.84609252,94.63548176,78.8099639,2,3,3
1743,papaya,43.67549305,93.10887229,103.8235658,2,2,3
1744,papaya,42.07213781,92.92203105,165.7412972,2,2,3
1745,papaya,33.46873719,92.12746225,136.8277041,2,2,2
1746,papaya,31.7018373,91.66232213,48.83810592,1,2,2
1747,papaya,41.41968393,90.03863107,199.3096432,1,2,2
1748,papaya,42.54744013,94.94482086,214.4103848,1,2,2
1749,papaya,28.91842453,94.63676767,63.68794608,2,2,3
1750,papaya,43.08022702,93.90305729,211.8529059,2,2,2
1751,papaya,29.20300896,93.96834049,209.4083305,1,1,2
1752,papaya,41.04224355,91.37258067,181.527598,1,1,2
1753,papaya,25.62446619,93.18240298,97.26336657,2,2,3
1754,papaya,35.32876402,91.06138506,163.9069365,2,2,3
1755,papaya,24.42561272,92.27749066,63.35298768,2,2,3
1756,papaya,31.18298415,90.21646909,54.01872359,2,1,3
1757,papaya,31.88342554,91.3256535,79.27201575,2,2,3
1758,papaya,42.93368602,91.1756748,246.3613268,2,1,2
1759,papaya,23.11407669,94.31994776,231.5153161,2,2,2
1760,papaya,24.87212063,93.90560147,135.1694525,2,2,3
1761,papaya,43.36051537,93.35191636,114.778071,2,2,3
1762,papaya,26.83054058,90.75379971,144.6656444,2,2,2
1763,papaya,30.42012134,93.12659793,75.95295,2,2,3
1764,papaya,28.64555584,93.22642604,115.8163936,2,1,3
1765,papaya,32.50037548,93.47888842,71.73759526,2,2,2
1766,papaya,43.03714283,94.6428898,41.5856585,2,2,3
1767,papaya,30.10773379,90.34546355,75.24521981,2,2,3
1768,papaya,23.69212243,93.61055571,87.53393983,2,3,2
1769,papaya,35.67667332,93.30641944,141.3381168,2,2,3
1770,papaya,27.71948962,94.43877142,82.83061083,2,2,3
1771,papaya,35.26824831,92.38282957,149.8488208,2,3,3
1772,papaya,23.16855863,90.78821158,161.6892093,2,2,2
1773,papaya,33.08706051,92.25197542,88.1300769,2,1,3
1774,papaya,37.4620912,90.44967809,172.3458448,2,1,3
1775,papaya,38.73218907,94.73613484,218.142147,2,1,2
1776,papaya,32.57720726,92.74889453,93.7942847,2,2,2
1777,papaya,38.38231475,93.10378595,210.2735346,2,2,3
1778,papaya,42.93605359,90.09448142,234.8466111,1,3,2
1779,papaya,25.65492304,92.74501561,52.95477913,2,3,3
1780,papaya,37.58899717,91.99740365,159.6577388,1,2,3
1781,papaya,29.60718808,93.15642801,62.68710535,1,2,3
1782,papaya,25.34756111,93.02871078,174.4012337,2,2,2
1783,papaya,25.9300384,93.02357765,241.8202079,2,3,3
1784,papaya,32.76795887,94.57377401,240.4795923,2,2,2
1785,papaya,29.02328049,90.20396783,126.8069869,2,2,3
1786,papaya,40.00439101,90.17015833,92.11877372,2,2,3
1787,papaya,33.32315744,91.25271223,234.496633,2,2,3
1788,papaya,31.22790131,94.94021378,46.44279118,2,2,3
1789,papaya,26.68386496,92.9585411,62.50689682,2,2,3
1790,papaya,24.70528368,90.14732171,108.4103158,2,2,3
1791,papaya,38.2016825,93.97379963,218.0908814,2,2,2
1792,papaya,36.56769731,93.79503425,104.4218596,2,2,3
1793,papaya,26.05375792,93.69111672,240.6863901,2,2,2
1794,papaya,31.29986342,92.76039164,54.77830202,2,3,3
1795,papaya,40.10207731,94.35110201,149.1199989,2,2,3
